update,global_step,wallclock,ep_return_mean,ep_success_mean,policy_loss,value_loss,entropy,lr
35,71680,24.9407217502594,0.5405454862117768,0.0,-0.01760258479771437,0.0079672162710267,10.794244468212128,0.00029961318871058015
36,73728,25.72472381591797,0.5516678521037102,0.0,-0.026283747571142158,0.0072731664095044835,10.75304377824068,0.0002995368021976881
37,75776,26.473570346832275,0.5435016790032386,0.0,-0.016874567758350167,0.007080102421241463,10.688404608517885,0.00029945354880701083
38,77824,27.219830751419067,0.5359071829915046,0.0,-0.021377787335950416,0.006361730505886953,10.655436091125011,0.00029936343236162645
39,79872,28.024131298065186,0.5444275608658791,0.0,-0.021295961196301505,0.005206175180319406,10.620363734662533,0.0002992664569997711
40,81920,28.873523235321045,0.5429873684048653,0.0,-0.020175812180241337,0.006137312893770286,10.576401188969612,0.0002991626271746494
41,83968,29.711824417114258,0.5536388972401619,0.0,-0.018928412995592225,0.0057037198666876066,10.538058627396822,0.0002990519476542295
42,86016,30.501007795333862,0.567848097383976,0.0,-0.02398126283515012,0.007062732553094975,10.528805162757635,0.00029893442352102434
43,88064,31.266836166381836,0.5543250396847725,0.0,-0.018201958475401625,0.007812588204615167,10.525349259376526,0.0002988100601718584
44,90112,32.114190340042114,0.5577386608719825,0.0,-0.02065584579395363,0.005378605897931266,10.523990388959646,0.0002986788633176195
45,92160,32.92751336097717,0.551800728738308,0.0,-0.02142437084694393,0.006136392181360861,10.526627276092768,0.0002985408389829969
46,94208,33.72145080566406,0.5565966659784317,0.0,-0.020648711408284726,0.0067419690431052,10.528249841183424,0.0002983959935062046
47,96256,34.50211954116821,0.552787898182869,0.0,-0.017721326625178335,0.005136343105277774,10.542656254023314,0.0002982443335386901
48,98304,35.27551984786987,0.5556151911616325,0.0,-0.02075963119204971,0.004503475085130049,10.538377620279789,0.00029808586604482886
49,100352,36.00299572944641,0.5465134662389756,0.0,-0.01964219514047727,0.005126098440086935,10.507810179144144,0.00029792059830160495
50,102400,36.78120756149292,0.5357457381486893,0.0,-0.021043484352048836,0.0048136130535567645,10.47040855139494,0.0002977485378982765
51,104448,37.54237198829651,0.5163208118081093,0.0,-0.020802546243430697,0.004480340293412155,10.43087962642312,0.0002975696927360274
52,106496,38.32774233818054,0.4930098444223404,0.0,-0.024633087414258625,0.003377012704277149,10.406133521348238,0.0002973840710276043
53,108544,39.10935616493225,0.5053048080205917,0.0,-0.018227797454528627,0.004343134373812063,10.383795134723186,0.00029719168129693936
54,110592,39.9162540435791,0.49349680095911025,0.0,-0.016561288914090255,0.0038015111867935047,10.330269072204828,0.00029699253237875945
55,112640,40.694849491119385,0.5087913057208061,0.0,-0.019480177255900344,0.004147053424730984,10.291257619857788,0.0002967866334181796
56,114688,41.50343203544617,0.5122859060764313,0.0,-0.018621247487317305,0.003301352731341467,10.282455045729876,0.00029657399387028377
57,116736,42.34674835205078,0.5056949651241303,0.0,-0.011833128974103602,0.00435095258990259,10.265456922352314,0.00029635462349969006
58,118784,43.230299949645996,0.49680683463811875,0.0,-0.01745417623897083,0.003841967883090547,10.248379483819008,0.0002961285323801028
59,120832,44.05327534675598,0.4955688762664795,0.0,-0.018429330790240783,0.0035032433356718684,10.224137168377638,0.0002958957308938498
60,122880,44.89485454559326,0.5008168864250183,0.0,-0.016343949559086468,0.003630218479429459,10.21187437698245,0.0002956562297314053
61,124928,45.77395558357239,0.4899324062466621,0.0,-0.015114985715626972,0.004352300828486477,10.206655617803335,0.0002954100398908995
62,126976,46.60068368911743,0.48395269811153413,0.0,-0.017925257303431863,0.003446677348620142,10.202836323529482,0.00029515717267761336
63,129024,47.40271615982056,0.48874111235141754,0.0,-0.02038248242752161,0.003203345117981371,10.213394843041897,0.00029489763970345917
64,131072,48.2004656791687,0.49116901397705076,0.0,-0.019118756583338836,0.0026194213555754686,10.242006849497557,0.0002946314528864477
65,133120,48.9985511302948,0.4810350823402405,0.0,-0.023160100943641737,0.002167283947528631,10.264877926558256,0.00029435862445014073
66,135168,49.80225491523743,0.4802446681261063,0.0,-0.018908200505393324,0.00286770103730305,10.268589295446873,0.0002940791669230898
67,137216,50.58474612236023,0.48416954070329665,0.0,-0.0243790558706678,0.0031660551203458454,10.241445932537317,0.00029379309313826076
68,139264,51.41955041885376,0.4797858732938767,0.0,-0.017282898334087804,0.0029635311193487723,10.211993336677551,0.0002935004162324447
69,141312,52.232351303100586,0.4947265216708183,0.0,-0.017040371723851422,0.002374890924556894,10.19756980612874,0.0002932011496456544
70,143360,53.061909675598145,0.4806088924407959,0.0,-0.014659291286079679,0.0029857676377105236,10.190961055457592,0.00029289530712050735
71,145408,53.81352090835571,0.48256723791360856,0.0,-0.01494819937943248,0.002212689966427206,10.165318846702576,0.00029258290270159473
72,147456,54.620450019836426,0.4764426985383034,0.0,-0.01784756796405418,0.0016657418850627437,10.133176147937775,0.00029226395073483625
73,149504,55.5024573802948,0.4750093355774879,0.0,-0.023119250538002234,0.002046216288817959,10.11236646398902,0.0002919384658668215
74,151552,56.36603140830994,0.46251923143863677,0.0,-0.023439144453732297,0.0023821557108476554,10.08062357828021,0.00029160646304413746
75,153600,57.14339518547058,0.4645699241757393,0.0,-0.021978528162435396,0.0016910278122850286,10.034707363694906,0.0002912679575126819
76,155648,57.95384454727173,0.45748318076133726,0.0,-0.017920621561643202,0.0017630612730954454,10.010961879044771,0.00029092296481696345
77,157696,58.708295583724976,0.4551766750216484,0.0,-0.022174122281285236,0.0020489145711053425,9.979528103023767,0.0002905715007993878
78,159744,59.49050211906433,0.4494461938738823,0.0,-0.02065143499567057,0.002013796626442854,9.940498866140842,0.00029021358159953003
79,161792,60.29058289527893,0.45123196333646776,0.0,-0.0197985391569091,0.0015295630282707862,9.907972194254398,0.00028984922365339367
80,163840,61.06880474090576,0.4520234090089798,0.0,-0.02110606915812241,0.0016231423707040449,9.89267636090517,0.0002894784436926558
81,165888,61.96060013771057,0.45458957970142366,0.0,-0.0132667770885746,0.0015385998483452568,9.88061736151576,0.0002891012587438988
82,167936,62.836339473724365,0.4567069289088249,0.0,-0.01941715132124955,0.0015603502185967955,9.8587906062603,0.0002887176861278283
83,169984,63.664615631103516,0.4537649518251419,0.0,-0.01758653913202579,0.001401105681907211,9.818392433226109,0.000288327743458478
84,172032,64.45839667320251,0.454578178524971,0.0,-0.023620131254574517,0.0015458258919807122,9.787914369255304,0.00028793144864240096
85,174080,65.25197219848633,0.4554148417711258,0.0,-0.023113344326702645,0.0018824778937869269,9.76232697442174,0.00028752881987784666
86,176128,66.08491039276123,0.45743190348148344,0.0,-0.023912480191938812,0.001996641188952708,9.72439106553793,0.00028711987565392617
87,178176,66.91536378860474,0.4556282651424408,0.0,-0.015741086073830957,0.0018242899084270903,9.710852976888418,0.0002867046347497624
88,180224,67.68999552726746,0.45284655064344403,0.0,-0.01975110535568092,0.0016628439345822699,9.694469548761845,0.00028628311623362827
89,182272,68.47188949584961,0.4514575463533401,0.0,-0.017914094009029213,0.0016801422514163278,9.691847581416368,0.0002858553394620707
90,184320,69.31400966644287,0.4523874282836914,0.0,-0.021340813724236796,0.0020127091868289426,9.676256787031889,0.0002854213240790219
91,186368,70.09518361091614,0.4497078576683998,0.0,-0.02100141173650627,0.0017336119437914022,9.663075301796198,0.00028498109001489735
92,188416,70.88450574874878,0.44818324893712996,0.0,-0.019717152703378815,0.001603225286316956,9.653024792671204,0.0002845346574856805
93,190464,71.73127865791321,0.4499049037694931,0.0,-0.015888058544078376,0.0014707028549310053,9.646554227918386,0.0002840820469919944
94,192512,72.52087736129761,0.4479928255081177,0.0,-0.024535186179491575,0.0016654964508688863,9.607222210615873,0.0002836232793181603
95,194560,73.30136966705322,0.4474990501999855,0.0,-0.015333097524489858,0.0014489638092527457,9.572102416306734,0.0002831583755312434
96,196608,74.08380889892578,0.4495639443397522,0.0,-0.021237210181425326,0.0013034022570082016,9.53965499252081,0.00028268735698008514
97,198656,74.86832094192505,0.4438274613022804,0.0,-0.023992237296624808,0.0014313361100448674,9.501738630235195,0.00028221024529432307
98,200704,75.7065737247467,0.43976455599069597,0.0,-0.02422079470125027,0.0014936574186776852,9.497415695339441,0.00028172706238339734
99,202752,76.55589389801025,0.4442633667588234,0.0,-0.01909573146258481,0.001117994160267699,9.465137246996164,0.00028123783043554503
100,204800,77.31343388557434,0.44775242149829864,0.0,-0.026234790097078076,0.0010845660092400067,9.432663265615702,0.00028074257191678076
101,206848,78.05414533615112,0.4466806647181511,0.0,-0.015580813073029276,0.0013631004887884046,9.379798341542482,0.0002802413095698653
102,208896,78.8288676738739,0.44507317781448363,0.0,-0.018787174944009166,0.0013468763004311768,9.342145893722773,0.00027973406641326125
103,210944,79.60268759727478,0.4487101557850838,0.0,-0.020891012591164326,0.0011272095130152593,9.339661214500666,0.00027922086574007566
104,212992,80.4549491405487,0.44638423204421995,0.0,-0.024853848241036758,0.0012104528354939248,9.32021213695407,0.00027870173111699086
105,215040,81.30709457397461,0.4475307297706604,0.0,-0.018706260205362923,0.0010868530334846582,9.294008053839207,0.000278176686383182
106,217088,82.08893322944641,0.4483393269777298,0.0,-0.014351042962516658,0.0011029766853880574,9.278905592858791,0.00027764575564922215
107,219136,82.88417100906372,0.44958342909812926,0.0,-0.02039009529107716,0.001143209347105767,9.253160741180182,0.0002771089632959756
108,221184,83.73390102386475,0.4499328061938286,0.0,-0.020221096096065594,0.001163132966212288,9.243867333978415,0.00027656633397347784
109,223232,84.52775454521179,0.44704741925001146,0.0,-0.02054126144867041,0.0011360569910721097,9.226419497281313,0.0002760178925998038
110,225280,85.33714604377747,0.44680661022663115,0.0,-0.022838962580863154,0.0015534281787950022,9.21292420476675,0.00027546366435992345
111,227328,86.15260291099548,0.4495111909508705,0.0,-0.02093189773222548,0.0011513751139773376,9.223747607320547,0.0002749036747045456
112,229376,86.96202659606934,0.44975666284561155,0.0,-0.015505313847825164,0.0011189855501925194,9.218656733632088,0.0002743379493489487
113,231424,87.77674746513367,0.44889737367630006,0.0,-0.018983721409313148,0.0010529637095260114,9.18823853880167,0.00027376651427180043
114,233472,88.57916641235352,0.45012446224689484,0.0,-0.016855984988069395,0.0010112777536050999,9.157909072935581,0.00027318939571396443
115,235520,89.39687204360962,0.45044132947921756,0.0,-0.0208691107800405,0.0010735109876804927,9.140360902994871,0.0002726066201772953
116,237568,90.21076345443726,0.45029833376407624,0.0,-0.017897940866532736,0.0010146220386104687,9.11582276597619,0.00027201821442342195
117,239616,91.02363848686218,0.45656761169433596,0.0,-0.017329931215499528,0.0020109397914893634,9.091633889824152,0.0002714242054725181
118,241664,91.89125943183899,0.4507239103317261,0.0,-0.01825584786638501,0.0011938978288981161,9.085765030235052,0.00027082462060206217
119,243712,92.69847583770752,0.45123775720596315,0.0,-0.02251011681801174,0.0012419194829362823,9.094004683196545,0.00027021948734558406
120,245760,93.49534153938293,0.45090736985206603,0.0,-0.018494584921427304,0.0010950126315947273,9.084859728813171,0.00026960883349140107
121,247808,94.24634838104248,0.4515184125304222,0.0,-0.01720183339784853,0.0011081065752023278,9.05893225222826,0.000268992687081342
122,249856,95.11553025245667,0.45365054786205294,0.0,-0.024702884013095172,0.0010352540014082479,9.026417378336191,0.00026837107640945905
123,251904,95.91996026039124,0.4522380656003952,0.0,-0.016655503277434036,0.00104050023446689,8.986013125628233,0.00026774403002072873
124,253952,96.75354075431824,0.4514854371547699,0.0,-0.015034740052215056,0.0012290235395084892,8.961739625781775,0.0002671115767097411
125,256000,97.60354399681091,0.4525331485271454,0.0,-0.021719278458476765,0.0011135466913856362,8.948436684906483,0.0002664737455193775
126,258048,98.460764169693,0.44831533819437025,0.0,-0.024143464557710104,0.001406097858080102,8.949709307402372,0.0002658305657394767
127,260096,99.34074115753174,0.446911159157753,0.0,-0.017543641668453347,0.0011544821295501606,8.949446141719818,0.00026518206690549
128,262144,100.19101667404175,0.4466193309426308,0.0,-0.01973055474445573,0.0014281570711318636,8.947065852582455,0.0002645282787971249
129,264192,101.00748825073242,0.449260311126709,0.0,-0.02512376249069348,0.0013245228192317882,8.956187799572945,0.00026386923143697784
130,266240,101.84073114395142,0.4483573114871979,0.0,-0.021911546180490404,0.001244760973349912,8.956678256392479,0.0002632049550891549
131,268288,102.7087287902832,0.4459309881925583,0.0,-0.018532989561208524,0.001384510478374068,8.949945140630007,0.0002625354802578828
132,270336,103.55330729484558,0.4467223957180977,0.0,-0.02227410237537697,0.0011860149353424276,8.951562877744436,0.00026186083768610754
133,272384,104.35542798042297,0.4475131607055664,0.0,-0.025973167361371452,0.0010596678066576715,8.94870100915432,0.00026118105835408305
134,274432,105.16965508460999,0.44958299070596697,0.0,-0.025624470748880412,0.000919495570201434,8.946556862443686,0.0002604961734779481
135,276480,105.98017716407776,0.44727509915828706,0.0,-0.028187540479848394,0.000956522495698664,8.933768704533577,0.00025980621450829336
136,278528,106.81532001495361,0.4473369809985161,0.0,-0.025100574574025813,0.0010041205481456927,8.919825471937656,0.00025911121312871684
137,280576,107.62550592422485,0.44739763110876085,0.0,-0.02760681246945751,0.0010645264701452106,8.911567386239767,0.0002584112012543689
138,282624,108.41133856773376,0.4444496774673462,0.0,-0.017549408232298447,0.001411297149161328,8.891514372080564,0.00025770621103048683
139,284672,109.23878216743469,0.44475520551204684,0.0,-0.02268396906220005,0.0009865430283753085,8.876123819500208,0.0002569962748309186
140,286720,110.02773666381836,0.44590400129556657,0.0,-0.01979653625676292,0.001185238527796173,8.861249338835478,0.0002562814252566364
141,288768,110.86221981048584,0.44744926035404203,0.0,-0.023057778720612987,0.001061836430153562,8.831890132278204,0.0002555616951342393
142,290816,111.64289665222168,0.4488921424746513,0.0,-0.025114487925748108,0.0009114460847285955,8.830058507621288,0.0002548371175144461
143,292864,112.39682221412659,0.4493510028719902,0.0,-0.019438690400420455,0.0009283449584245318,8.834213253110647,0.00025410772567057734
144,294912,113.1359372138977,0.44677561610937117,0.0,-0.022662467607005965,0.0009527290064852423,8.823893945664167,0.00025337355309702753
145,296960,113.89770436286926,0.44791003108024596,0.0,-0.0235270855773706,0.0009147526692458996,8.792677994817495,0.000252634633507727
146,299008,114.67129874229431,0.44386994481086733,0.0,-0.019312911543238442,0.0008525377953674251,8.765734113752842,0.00025189100083459397
147,301056,115.46783685684204,0.4430188262462616,0.0,-0.020338923248345964,0.0007311997358101507,8.742633067071438,0.00025114268922597565
148,303104,116.31196355819702,0.44434046030044555,0.0,-0.02381787858757889,0.0007351211100967703,8.739469110965729,0.0002503897330450811
149,305152,117.1005175113678,0.442525606751442,0.0,-0.021706085215555504,0.0008053232484144246,8.739388268440962,0.00024963216686840235
150,307200,117.86768007278442,0.4444226974248886,0.0,-0.021696034924389096,0.0008350733380666497,8.71805528178811,0.0002488700254841272
151,309248,118.6331877708435,0.44429044008255003,0.0,-0.022223801628570072,0.0008288708855843652,8.703683659434319,0.0002481033438905415
152,311296,119.4016170501709,0.44605995118618014,0.0,-0.022154758615215542,0.0007580201298651446,8.69575023278594,0.00024733215729442185
153,313344,120.18407607078552,0.44380001455545426,0.0,-0.022340490784699796,0.0008470816036378892,8.66641553491354,0.0002465565011094192
154,315392,120.97235560417175,0.4429257833957672,0.0,-0.020768216636497527,0.0009176759799629508,8.66130456700921,0.0002457764109544323
155,317440,121.72277545928955,0.44360372990369795,0.0,-0.01959625443123514,0.0007741015849660471,8.656711332499981,0.00024499192265197225
156,319488,122.51391339302063,0.4416332903504372,0.0,-0.022465589750936488,0.00083094221565716,8.659108854830265,0.0002442030722265175
157,321536,123.29584097862244,0.43843079179525374,0.0,-0.019044921722525032,0.000892364010496749,8.651277475059032,0.00024340989590285932
158,323584,124.0771336555481,0.43962655335664746,0.0,-0.020973382524971385,0.0007973612295018029,8.634429313242435,0.00024261243010443865
159,325632,124.8540403842926,0.44081470131874084,0.0,-0.02368771700639627,0.0008361964418099888,8.61133335903287,0.00024181071145167334
160,327680,125.68831610679626,0.440463071167469,0.0,-0.02493815690104384,0.0007918100227470859,8.594617053866386,0.00024100477676027645
161,329728,126.42086291313171,0.44225791335105896,0.0,-0.027408005647885147,0.0007211521893850659,8.590307522565126,0.0002401946630395657
162,331776,127.21037292480469,0.44207449406385424,0.0,-0.025000958416057983,0.0007342285388176606,8.56841766834259,0.0002393804074907641
163,333824,128.00236058235168,0.4419394645094872,0.0,-0.0176609814116091,0.0007492010873875188,8.538692891597748,0.0002385620475052913
164,335872,128.81512212753296,0.4412050029635429,0.0,-0.02231649650639156,0.0007105236129518744,8.507363826036453,0.0002377396206630469
165,337920,129.59780621528625,0.43971815079450605,0.0,-0.028714681171550183,0.000818764496671065,8.477021496742964,0.00023691316473068452
166,339968,130.3821678161621,0.4405250418186188,0.0,-0.02634666879021097,0.0006924967858594755,8.43436710163951,0.0002360827176598776
167,342016,131.1989185810089,0.43888745486736297,0.0,-0.024274108494864777,0.000618385169332214,8.416445106267929,0.00023524831758557654
168,344064,132.01599097251892,0.43923580408096313,0.0,-0.021412413458165247,0.0006760846065390069,8.405843753367662,0.00023441000282425767
169,346112,132.78523349761963,0.43989222049713134,0.0,-0.02886713911902916,0.0007407338140410502,8.384569026529789,0.0002335678118721635
170,348160,133.59950423240662,0.43975338637828826,0.0,-0.022680071866489016,0.0007955849804375248,8.36463302001357,0.00023272178340353524
171,350208,134.40347123146057,0.4414029023051262,0.0,-0.027608905407760176,0.0012480563451617854,8.347545649856329,0.00023187195626883642
172,352256,135.18405032157898,0.4419377201795578,0.0,-0.018170474279031623,0.0008668198850045883,8.320719473063946,0.00023101836949296922
173,354304,135.9926209449768,0.43982058972120286,0.0,-0.02855141769396141,0.0008520004139427328,8.301027867943048,0.0002301610622734822
174,356352,136.79048466682434,0.44147558957338334,0.0,-0.02499782370432513,0.0008185178294297657,8.31255055218935,0.00022930007397877042
175,358400,137.58661127090454,0.44080641120672226,0.0,-0.02215278846779256,0.0011137237344200912,8.307453196495771,0.00022843544414626754
176,360448,138.33650970458984,0.4378228634595871,0.0,-0.024504648714355426,0.0008196878342232594,8.278803423047066,0.00022756721248063018
177,362496,139.07242393493652,0.4386568075418472,0.0,-0.022390868136426434,0.000824359832108712,8.238786153495312,0.00022669541885191478
178,364544,139.8524329662323,0.4371395382285118,0.0,-0.02404972616932355,0.0008079633713578005,8.211932223290205,0.00022582010329374652
179,366592,140.62213683128357,0.4379877543449402,0.0,-0.020279912951082224,0.0006793488898892974,8.195158999413252,0.00022494130600148125
180,368640,141.4449815750122,0.43898818612098695,0.0,-0.019174848795955768,0.0006580911606306472,8.188020523637533,0.0002240590673303593
181,370688,142.236074924469,0.43963051348924637,0.0,-0.02224307610958931,0.0006477362774148787,8.178260553628206,0.00022317342779365267
182,372736,142.96879959106445,0.4385822543501854,0.0,-0.0298638893837051,0.0006359800103155067,8.158904686570168,0.0002222844280608044
183,374784,143.69453644752502,0.43942361742258074,0.0,-0.02053224354676786,0.0006332898426535394,8.135162804275751,0.00022139210895556104
184,376832,144.47759199142456,0.4394672346115112,0.0,-0.022627094942436088,0.0005805602237387575,8.127390570938587,0.000220496511454098
185,378880,145.2326636314392,0.4407386672496796,0.0,-0.02529719256563112,0.0006527897343175937,8.108537498861551,0.00021959767668313794
186,380928,146.05126428604126,0.44129946917295454,0.0,-0.02005857525000465,0.0007070538327980103,8.089052241295576,0.00021869564591806215
187,382976,146.82279801368713,0.44257634282112124,0.0,-0.020071339175046887,0.0006795740270035822,8.072076171636581,0.00021779046058101496
188,385024,147.5636489391327,0.44546829372644425,0.0,-0.023908675691927783,0.0006216491688064707,8.06494091451168,0.00021688216223900213
189,387072,148.32309484481812,0.44451346069574355,0.0,-0.02277222515476751,0.0005991713949242694,8.051060810685158,0.00021597079260198118
190,389120,149.05839776992798,0.4434286603331566,0.0,-0.02420239054117701,0.0006268785876955008,8.02788120508194,0.00021505639352094698
191,391168,149.78750920295715,0.4444622838497162,0.0,-0.020042338946950622,0.0006104277206304687,8.01667495071888,0.00021413900698600915
192,393216,150.524160861969,0.4452159947156906,0.0,-0.023471710450394312,0.0005799787063551776,8.021140772849321,0.0002132186751244644
