id,mIoU,pixel_acc,IoU_background,IoU_grasp,IoU_cut,IoU_scoop,IoU_contain,IoU_support
bowl_06_00000013,0.9170749234768159,0.9970769557823129,0.9970323741007194,nan,nan,nan,0.8371174728529122,nan
scoop_02_00000071,0.7050994394660007,0.9943664965986394,0.9945132791279001,0.30434782608695654,nan,0.8164372131831455,nan,nan
shears_02_00000146,0.5703502447593237,0.9931972789115646,0.9932076949783234,0.48185483870967744,0.2359882005899705,nan,nan,nan
spoon_08_00000196,0.6852285028876138,0.9942690617913832,0.9942342824043131,0.3890374331550802,nan,0.6724137931034483,nan,nan
shovel_02_00000029,0.33130111418511277,0.988608985260771,0.9886262977004571,0.005277044854881266,nan,nan,nan,0.0
knife_09_00000220,0.5865493050034926,0.9922583616780045,0.9924345036535377,0.5305067218200621,0.2367066895368782,nan,nan,nan
hammer_02_00000113,0.7560536941167872,0.9913460175736961,0.9912638374733981,0.5208435507601765,nan,nan,nan,nan
knife_08_00000003,0.385711396813088,0.9930998441043084,0.9930921956886078,0.16404199475065617,0.0,nan,nan,nan
tenderizer_02_00000179,0.49878206490929705,0.9975641298185941,0.9975641298185941,0.0,nan,nan,nan,nan
bowl_07_00000157,0.8858181443302502,0.9959165958049887,0.9958580785437687,nan,nan,nan,0.7757782101167315,nan
bowl_07_00000251,0.9041480887423242,0.9966163548752834,0.9965662612697642,nan,nan,nan,0.8117299162148842,nan
cup_01_00000253,0.7105610495582716,0.9928961167800453,0.993605359317905,0.4304635761589404,nan,nan,0.7076142131979696,nan
shears_01_00000257,0.6876654324316629,0.995500283446712,0.9954710387190528,0.6283095723014257,0.4392156862745098,nan,nan,nan
cup_03_00000056,0.8357456139335868,0.9969263747165533,0.9971072640808175,0.6657101865136298,nan,nan,0.8444193912063134,nan
scoop_02_00000195,0.6026387170821916,0.9855176445578231,0.987416588935926,0.15407673860911272,nan,0.6664228237015362,nan,nan
tenderizer_02_00000088,0.49832589285714285,0.9966517857142857,0.9966517857142857,0.0,nan,nan,nan,nan
tenderizer_02_00000010,0.498312606292517,0.996625212585034,0.996625212585034,0.0,nan,nan,nan,nan
hammer_04_00000060,0.789001362998127,0.9939147534013606,0.9938622901609027,0.5841404358353511,nan,nan,nan,nan
ladle_02_00000199,0.7233686276397274,0.9925063775510204,0.9924269550272128,0.663471778487753,nan,nan,0.5142071494042163,nan
knife_07_00000189,0.6219607729581491,0.9919040532879818,0.9918471473935847,0.2824858757062147,0.5915492957746479,nan,nan,nan
hammer_01_00000214,0.7946691345332975,0.9956420068027211,0.9956140741863305,0.5937241948802643,nan,nan,nan,nan
bowl_08_00000050,0.7239720556409083,0.9903539540816326,0.9902747885726533,nan,nan,nan,0.45766932270916333,nan
scoop_01_00000145,0.6066652837491243,0.9930821286848073,0.9932652424066724,0.30303030303030304,nan,0.5237003058103975,nan,nan
shears_01_00000226,0.5830747601402846,0.9953319869614512,0.995317636605953,0.4542124542124542,0.2996941896024465,nan,nan,nan
shears_02_00000286,0.5157677161548223,0.9940033304988662,0.993992261820247,0.12121212121212122,0.43209876543209874,nan,nan,nan
shovel_01_00000082,0.5497201653817755,0.9945790816326531,0.9945458434336233,0.0,nan,nan,nan,0.6546146527117032
mug_04_00000146,0.7597975379517679,0.9936667375283447,0.9944580672397223,0.6459259259259259,nan,nan,0.6390086206896551,nan
mug_15_00000042,0.7329318882346169,0.991797760770975,0.9923536547014691,0.6323529411764706,nan,nan,0.5740890688259109,nan
pot_01_00000228,0.780670127575851,0.9936313066893424,0.9944931637720477,0.5417376490630323,nan,nan,0.8057795698924731,nan
cup_02_00000241,0.8077508368855244,0.9962709041950113,0.9964554242749731,0.6501416430594901,nan,nan,0.77665544332211,nan
trowel_04_00000172,0.5535316330122965,0.9924886621315193,0.9924611500302265,0.3533834586466165,nan,0.3147502903600465,nan,nan
hammer_03_00000157,0.7214849308374752,0.992125496031746,0.9920742470980511,0.4508956145768993,nan,nan,nan,nan
tenderizer_01_00000114,0.49885735544217685,0.9977147108843537,0.9977147108843537,0.0,nan,nan,nan,nan
shovel_01_00000224,0.6533062293160495,0.9949599631519275,0.9949475563490292,0.19664268585131894,nan,nan,nan,0.7683284457478006
shears_01_00000150,0.4962795194334371,0.9930201247165533,0.9930022733731174,0.3044077134986226,0.19142857142857142,nan,nan,nan
scoop_01_00000152,0.7174265839191919,0.9936313066893424,0.9938724393952948,0.561122244488978,nan,0.5972850678733032,nan,nan
scissors_08_00000208,0.4508330018169849,0.9963594812925171,0.996840806836636,0.3556581986143187,0.0,nan,nan,nan
pot_02_00000017,0.8234212719216293,0.9945613662131519,0.9951927855638989,0.6651162790697674,nan,nan,0.8099547511312217,nan
shovel_01_00000228,0.660827803804643,0.9951105442176871,0.995072088559568,0.21428571428571427,nan,nan,nan,0.7731256085686465
ladle_03_00000178,0.6017188044332886,0.9886444160997733,0.9885433422698838,0.2134020618556701,nan,nan,0.6032110091743119,nan
ladle_03_00000085,0.5845221943786595,0.9950662556689343,0.9950494169510807,0.2920634920634921,nan,nan,0.46645367412140576,nan
turner_07_00000035,0.726156287470646,0.9908854166666666,0.9907429064934598,0.46865671641791046,nan,nan,nan,0.7190692395005676
ladle_03_00000146,0.7607230452730372,0.9926923894557823,0.9925858024857782,0.5604166666666667,nan,nan,0.7291666666666666,nan
cup_04_00000183,0.8121532751058756,0.9944196428571429,0.9948575236860118,0.7816358024691358,nan,nan,0.6599664991624791,nan
hammer_02_00000064,0.7110121152907946,0.9929758361678005,0.9929385574354408,0.4290856731461483,nan,nan,nan,nan
hammer_04_00000136,0.8069851733076541,0.9915674603174603,0.9914485385264897,0.6225218080888184,nan,nan,nan,nan
saw_03_00000207,0.740709058386925,0.9846318735827665,0.9841372878876536,0.5099857346647646,0.7280041526083572,nan,nan,nan
mallet_02_00000108,0.49926038123582767,0.9985207624716553,0.9985207624716553,0.0,nan,nan,nan,nan
saw_02_00000160,0.6727297106777597,0.9911600056689343,0.9910691114750284,0.44992947813822287,0.5771905424200278,nan,nan,nan
tenderizer_02_00000259,0.6357558086632357,0.9956065759637188,0.9955992085673472,0.2759124087591241,nan,nan,nan,nan
tenderizer_02_00000251,0.4993843891723356,0.9987687783446711,0.9987687783446711,0.0,nan,nan,nan,nan
cup_05_00000180,0.8356091353315077,0.9948979591836735,0.9951962940264609,0.6700389105058365,nan,nan,0.8415922014622258,nan
knife_02_00000088,0.3684388225067959,0.9917268990929705,0.991722426552045,0.0,0.11359404096834265,nan,nan,nan
shovel_01_00000188,0.6554413096156525,0.9949333900226758,0.9950232338277397,0.31741573033707865,nan,nan,nan,0.6538849646821393
bowl_10_00000224,0.9183021269840599,0.9968555130385488,0.9968028099247985,nan,nan,nan,0.8398014440433214,nan
saw_02_00000231,0.5192425266975144,0.9861908304988662,0.986060692763005,0.1054945054945055,0.46617238183503246,nan,nan,nan
shears_01_00000096,0.6757150871968203,0.9950219671201814,0.9949876027898182,0.6083481349911191,0.4238095238095238,nan,nan,nan
shovel_01_00000128,0.6277632053799517,0.9935958758503401,0.993552414500379,0.19408502772643252,nan,nan,nan,0.6956521739130435
bowl_07_00000009,0.9300511780888567,0.9975021258503401,0.9974623172103487,nan,nan,nan,0.8626400389673649,nan
mallet_04_00000229,0.6825087391568806,0.9900085034013606,0.9899482262361988,0.3750692520775623,nan,nan,nan,nan
scoop_01_00000061,0.6309757879304935,0.9927543934240363,0.993312261152184,0.3967741935483871,nan,0.5028409090909091,nan,nan
scoop_01_00000236,0.6450400027472415,0.9939236111111112,0.9938778970665667,0.32456140350877194,nan,0.6166807076663858,nan,nan
tenderizer_02_00000323,0.4979007227891156,0.9958014455782312,0.9958014455782312,0.0,nan,nan,nan,nan
trowel_01_00000022,0.7018824904333143,0.990407100340136,0.9902795853341112,0.4829787234042553,nan,0.6323891625615764,nan,nan
shears_02_00000172,0.3614890122221783,0.9937110260770975,0.993707960758944,0.09075907590759076,0.0,nan,nan,nan
knife_09_00000037,0.7192120751152836,0.9950751133786848,0.9951639527102387,0.6011695906432749,0.5613026819923371,nan,nan,nan
shears_02_00000244,0.4712917713911009,0.9934630102040817,0.9934548937528823,0.0,0.42042042042042044,nan,nan,nan
shovel_01_00000052,0.5869213374814161,0.9942602040816326,0.9942329770476046,0.2508710801393728,nan,nan,nan,0.5156599552572707
bowl_08_00000021,0.8996395638468622,0.9964126275510204,0.9963594196645272,nan,nan,nan,0.8029197080291971,nan
mug_13_00000232,0.7659305076304325,0.9936224489795918,0.994170327054533,0.6728826728826729,nan,nan,0.6307385229540918,nan
shovel_02_00000017,0.4771770410359228,0.991859764739229,0.9918299491483233,0.0,nan,nan,nan,0.439701173959445
tenderizer_01_00000295,0.5010379734121813,0.9978918650793651,0.9978918464059524,0.0041841004184100415,nan,nan,nan,nan
scoop_02_00000164,0.7252871446227882,0.9931795634920635,0.9931388133020808,0.4543761638733706,nan,0.7283464566929134,nan,nan
