id,mIoU,pixel_acc,IoU_background,IoU_grasp,IoU_cut,IoU_scoop,IoU_contain,IoU_support
bowl_06_00000013,0.884712725816925,0.9962531887755102,0.9962047037448268,nan,nan,nan,0.773220747889023,nan
scoop_02_00000071,0.5544317505686697,0.990593112244898,0.9904617560877034,0.0,nan,0.6728334956183057,nan,nan
shears_02_00000146,0.44999538649110843,0.9917889030612245,0.9917772042494448,0.3582089552238806,0.0,nan,nan,nan
spoon_08_00000196,0.3298655399659864,0.9895966198979592,0.9895966198979592,0.0,nan,0.0,nan,nan
shovel_02_00000029,0.3928818293933225,0.9900749362244898,0.990059880239521,0.0,nan,nan,nan,0.18858560794044665
knife_09_00000220,0.5781179742243151,0.9916294642857143,0.9915872125630959,0.3878048780487805,0.3549618320610687,nan,nan,nan
hammer_02_00000113,0.6629693884328578,0.9915896045918368,0.9915539188215515,0.334384858044164,nan,nan,nan,nan
knife_08_00000003,0.4270153045531711,0.9937021683673469,0.9936895918204329,0.28735632183908044,0.0,nan,nan,nan
tenderizer_02_00000179,0.49888392857142855,0.9977678571428571,0.9977678571428571,0.0,nan,nan,nan,nan
bowl_07_00000157,0.8608632866593757,0.9950175382653061,0.9949506170345984,nan,nan,nan,0.726775956284153,nan
bowl_07_00000251,0.867956121651862,0.9952766262755102,0.9952120244853432,nan,nan,nan,0.7407002188183808,nan
cup_01_00000253,0.7104519870817058,0.9937220982142857,0.9938074270663692,0.6062052505966588,nan,nan,0.5313432835820896,nan
shears_01_00000257,0.5364134297258707,0.9949378188775511,0.9949152203070887,0.6143250688705234,0.0,nan,nan,nan
cup_03_00000056,0.5512796923387419,0.990234375,0.9901862607650711,0.20498614958448755,nan,nan,0.45866666666666667,nan
scoop_02_00000195,0.5434790040715359,0.9932836415816326,0.993804811328345,0.0,nan,0.6366322008862629,nan,nan
tenderizer_02_00000088,0.49825613839285715,0.9965122767857143,0.9965122767857143,0.0,nan,nan,nan,nan
tenderizer_02_00000010,0.49867466517857145,0.9973493303571429,0.9973493303571429,0.0,nan,nan,nan,nan
hammer_04_00000060,0.6451257539540058,0.9900151466836735,0.9899721782990732,0.30027932960893855,nan,nan,nan,nan
ladle_02_00000199,0.5298587434209944,0.9876833545918368,0.9876137411311982,0.45979381443298967,nan,nan,0.14216867469879518,nan
knife_07_00000189,0.40102497900889816,0.9865473533163265,0.9865261392897778,0.15714285714285714,0.0594059405940594,nan,nan,nan
hammer_01_00000214,0.7621419543182393,0.9942402742346939,0.9942026078234704,0.5300813008130081,nan,nan,nan,nan
bowl_08_00000050,0.8862259750027235,0.9957948022959183,0.9957323732858703,nan,nan,nan,0.7767195767195767,nan
scoop_01_00000145,0.538244713395862,0.9934430803571429,0.9938882187374347,0.0,nan,0.620845921450151,nan,nan
shears_01_00000226,0.33096832482993194,0.9929049744897959,0.9929049744897959,0.0,0.0,nan,nan,nan
shears_02_00000286,0.34831903527877967,0.9946787308673469,0.9946777762274005,0.05027932960893855,0.0,nan,nan,nan
shovel_01_00000082,0.5081198724879029,0.9933434311224489,0.9933103669283768,0.0,nan,nan,nan,0.5310492505353319
mug_04_00000146,0.6895897729532378,0.9911112882653061,0.9915127812273203,0.526595744680851,nan,nan,0.5506607929515418,nan
mug_15_00000042,0.5994680268221497,0.9874043367346939,0.9883343743074164,0.5366614664586583,nan,nan,0.27340823970037453,nan
pot_01_00000228,0.7015465564704471,0.9900948660714286,0.9906776404926089,0.4935779816513762,nan,nan,0.620384047267356,nan
cup_02_00000241,0.699652043199051,0.9939213966836735,0.9948272044763803,0.4036458333333333,nan,nan,0.7004830917874396,nan
trowel_04_00000172,0.5786715516070918,0.991569674744898,0.9915106267686195,0.18552036199095023,nan,0.558983666061706,nan,nan
hammer_03_00000157,0.7575203274841811,0.9908322704081632,0.9907386901286517,0.5243019648397105,nan,nan,nan,nan
tenderizer_01_00000114,0.4988341039540816,0.9976682079081632,0.9976682079081632,0.0,nan,nan,nan,nan
shovel_01_00000224,0.5334201052831272,0.9926060267857143,0.9925545365148809,0.0,nan,nan,nan,0.6077057793345009
shears_01_00000150,0.4068916029177143,0.9919483418367347,0.9919358058205916,0.2287390029325513,0.0,nan,nan,nan
scoop_01_00000152,0.5535973353899116,0.9935626594387755,0.9941253395030681,0.0,nan,0.6666666666666666,nan,nan
scissors_08_00000208,0.512365008741985,0.9968710140306123,0.9968651411684837,0.5402298850574713,0.0,nan,nan,nan
pot_02_00000017,0.7386614095844489,0.9906529017857143,0.9917430820417106,0.6492411467116358,nan,nan,0.575,nan
shovel_01_00000228,0.534508135302933,0.9924665178571429,0.9924132947976878,0.0,nan,nan,nan,0.6111111111111112
ladle_03_00000178,0.5687420158898394,0.9882214604591837,0.9881241836632171,0.057692307692307696,nan,nan,0.6604095563139932,nan
ladle_03_00000085,0.3140478435394405,0.9904536033163265,0.990998003992016,0.26519337016574585,nan,nan,0.0,0.0
turner_07_00000035,0.6572959118996112,0.9877232142857143,0.9875578177705063,0.36381709741550694,nan,nan,nan,0.6205128205128205
ladle_03_00000146,0.6984548206229991,0.9913504464285714,0.9912429378531074,0.3685446009389671,nan,nan,0.7355769230769231,nan
cup_04_00000183,0.7707159952973986,0.9925661670918368,0.9931968656988398,0.47665056360708535,nan,nan,0.8423005565862709,nan
hammer_02_00000064,0.49515704719387754,0.9903140943877551,0.9903140943877551,0.0,nan,nan,nan,nan
hammer_04_00000136,0.5981528084660065,0.9860092474489796,0.9859569105203144,0.21034870641169853,nan,nan,nan,nan
saw_03_00000207,0.4676133545367129,0.9674545599489796,0.9669734047932046,0.005943536404160475,0.42992312241277353,nan,nan,nan
mallet_02_00000108,0.49923270089285715,0.9984654017857143,0.9984654017857143,0.0,nan,nan,nan,nan
