id,mIoU,pixel_acc,IoU_background,IoU_grasp,IoU_cut,IoU_scoop,IoU_contain,IoU_support
bowl_06_00000013,0.91349751886708,0.9970055404974489,0.9969611010825762,nan,nan,nan,0.8300339366515838,nan
scoop_02_00000071,0.7688127342217177,0.9947235730229592,0.9946880972713594,0.48677248677248675,nan,0.824977618621307,nan,nan
shears_02_00000146,0.46292967043642425,0.9938765545280612,0.9938569964761452,0.39493201483312734,0.0,nan,nan,nan
spoon_08_00000196,0.5686485676153012,0.9950424505739796,0.995113180350264,0.590110605074821,nan,0.6893704850361198,nan,0.0
shovel_02_00000029,0.6249550352337022,0.9946438536352041,0.9946060943607343,0.1632047477744807,nan,nan,nan,0.7170542635658915
knife_09_00000220,0.6593460945520628,0.9945442044005102,0.9945685124037339,0.3062977099236641,0.6771720613287905,nan,nan,nan
hammer_02_00000113,0.8287916962742813,0.995002590880102,0.9949530528243783,0.6626303397241843,nan,nan,nan,nan
knife_08_00000003,0.6094858999033604,0.9954011878188775,0.995759253788884,0.563732928679818,0.2689655172413793,nan,nan,nan
tenderizer_02_00000179,0.4987643494897959,0.9975286989795918,0.9975286989795918,0.0,nan,nan,nan,nan
bowl_07_00000157,0.9199447065650148,0.9970603475765306,0.9970132480168473,nan,nan,nan,0.8428761651131824,nan
bowl_07_00000251,0.9093402462923265,0.9967065927933674,0.9966557214484116,nan,nan,nan,0.8220247711362413,nan
cup_01_00000253,0.8237513132816084,0.9961435746173469,0.9966597203651097,0.6848648648648649,nan,nan,0.7897293546148508,nan
shears_01_00000257,0.7415911328150836,0.9965122767857143,0.9964914918677794,0.6461318051575932,0.5821501014198783,nan,nan,nan
cup_03_00000056,0.7727128327691455,0.9959691884566326,0.996786315142601,0.5773993808049536,nan,nan,0.743952802359882,nan
scoop_02_00000195,0.662868122058991,0.9941854671556123,0.9941212029620674,0.21204188481675393,nan,0.7824412783981517,nan,nan
tenderizer_02_00000088,0.6593900939249121,0.9972247688137755,0.9972211135501896,0.3215590742996346,nan,nan,nan,nan
tenderizer_02_00000010,0.49824617346938777,0.9964923469387755,0.9964923469387755,0.0,nan,nan,nan,nan
hammer_04_00000060,0.8718161041169483,0.9963329081632653,0.9962926957038589,0.7473395125300377,nan,nan,nan,nan
ladle_02_00000199,0.7416029205157143,0.9940559231505102,0.9939954903263474,0.519884309472162,nan,nan,0.7109289617486338,nan
knife_07_00000189,0.7738475905384039,0.9944495376275511,0.9947203872724523,0.6662770309760374,0.6605453533667223,nan,nan,nan
hammer_01_00000214,0.7456135564458177,0.9936224489795918,0.9935819009607092,0.4976452119309262,nan,nan,nan,nan
bowl_08_00000050,0.5782152290326397,0.9848931760204082,0.9848457586117275,nan,nan,nan,0.17158469945355193,nan
scoop_01_00000145,0.6601299372536428,0.9959442761479592,0.9960779772633445,0.18284424379232506,nan,0.8014675907052589,nan,nan
shears_01_00000226,0.6906604858399122,0.9964375398596939,0.9964224778468821,0.5634743875278396,0.5120845921450151,nan,nan,nan
shears_02_00000286,0.5821650509594555,0.9956702407525511,0.995661486078313,0.18847539015606243,0.562358276643991,nan,nan,nan
shovel_01_00000082,0.6677088755055861,0.9958695392219388,0.9958386249893331,0.25742574257425743,nan,nan,nan,0.749862258953168
mug_04_00000146,0.8493905759102245,0.9955606265943877,0.9960738222733329,0.7102229054573405,nan,nan,0.841875,nan
mug_15_00000042,0.8228878838023959,0.9946039939413265,0.994942917804679,0.6801984663960307,nan,nan,0.7935222672064778,nan
