id,mIoU,pixel_acc,IoU_background,IoU_grasp,IoU_cut,IoU_scoop,IoU_contain,IoU_support
hammer_04_00000060,0.7421236477788242,0.9912507971938775,0.9911757020241613,0.4930715935334873,nan,nan,nan,nan
ladle_02_00000199,0.637829149343968,0.9898557079081632,0.9897674044589189,0.48842592592592593,nan,nan,0.43529411764705883,nan
knife_07_00000189,0.538003112932266,0.9890784438775511,0.9890200164299024,0.18005540166204986,0.44493392070484583,nan,nan,nan
hammer_01_00000214,0.6994541036206076,0.9936822385204082,0.9936549239391513,0.4052532833020638,nan,nan,nan,nan
bowl_08_00000050,0.8418980215967387,0.9941804846938775,0.9941042259777495,nan,nan,nan,0.6896918172157279,nan
scoop_01_00000145,0.5534349350759779,0.9940011160714286,0.994170619924419,0.0,nan,0.6661341853035144,nan,nan
shears_01_00000226,0.33096832482993194,0.9929049744897959,0.9929049744897959,0.0,0.0,nan,nan,nan
shears_02_00000286,0.33151971726190477,0.9945591517857143,0.9945591517857143,0.0,0.0,nan,nan,nan
shovel_01_00000082,0.5081198724879029,0.9933434311224489,0.9933103669283768,0.0,nan,nan,nan,0.5310492505353319
mug_04_00000146,0.7138232885288268,0.9919284119897959,0.9922341455543005,0.5946902654867257,nan,nan,0.5545454545454546,nan
mug_15_00000042,0.5914605328770441,0.9872847576530612,0.989793443550669,0.5448877805486284,nan,nan,0.2397003745318352,nan
pot_01_00000228,0.7002666362392228,0.9899752869897959,0.990575577397565,0.4918032786885246,nan,nan,0.618421052631579,nan
cup_02_00000241,0.6600131254222296,0.9930444834183674,0.9934291168491912,0.2861271676300578,nan,nan,0.7004830917874396,nan
trowel_04_00000172,0.43561859678383447,0.9909717793367347,0.9909466994424126,0.0,nan,0.3159090909090909,nan,nan
hammer_03_00000157,0.7577659460470416,0.9908322704081632,0.9907385036643311,0.5247933884297521,nan,nan,nan,nan
tenderizer_01_00000114,0.4988341039540816,0.9976682079081632,0.9976682079081632,0.0,nan,nan,nan,nan
shovel_01_00000224,0.5411491091219336,0.9932238520408163,0.9931791281320842,0.0,nan,nan,nan,0.6302681992337165
shears_01_00000150,0.4098721071053087,0.9919483418367347,0.9919351618956362,0.23768115942028986,0.0,nan,nan,nan
scoop_01_00000152,0.5530856181823872,0.9935427295918368,0.9941053393956464,0.0,nan,0.6651515151515152,nan,nan
scissors_08_00000208,0.3317323022959184,0.9951969068877551,0.9951969068877551,0.0,0.0,nan,nan,nan
pot_02_00000017,0.7390013628631994,0.9904934630102041,0.9915785628766818,0.6492411467116358,nan,nan,0.5761843790012804,nan
shovel_01_00000228,0.5333374495094781,0.9924266581632653,0.9923734596395456,0.0,nan,nan,nan,0.6076388888888888
ladle_03_00000178,0.6093916066786984,0.9870655293367347,0.9869408616214258,0.3173431734317343,nan,nan,0.5238907849829352,nan
ladle_03_00000085,0.33074909651360546,0.9922472895408163,0.9922472895408163,0.0,nan,nan,0.0,nan
turner_07_00000035,0.617822440895313,0.9876434948979592,0.9874972272076469,0.2505854800936768,nan,nan,nan,0.6153846153846154
ladle_03_00000146,0.6630305205245033,0.9910315688775511,0.9909301622493197,0.26098191214470284,nan,nan,0.7371794871794872,nan
cup_04_00000183,0.7421060941878403,0.9916892538265306,0.9926507804749661,0.4301587301587302,nan,nan,0.8035087719298246,nan
hammer_02_00000064,0.49515704719387754,0.9903140943877551,0.9903140943877551,0.0,nan,nan,nan,nan
hammer_04_00000136,0.5895684813156455,0.985710299744898,0.9856611471082314,0.19347581552305962,nan,nan,nan,nan
saw_03_00000207,0.5361305121362973,0.9724170918367347,0.9719667814462224,0.22964509394572025,0.4067796610169492,nan,nan,nan
mallet_02_00000108,0.49923270089285715,0.9984654017857143,0.9984654017857143,0.0,nan,nan,nan,nan
saw_02_00000160,0.4480479747985708,0.9853714923469388,0.9853399376847487,0.3588039867109635,0.0,nan,nan,nan
tenderizer_02_00000259,0.4985451211734694,0.9970902423469388,0.9970902423469388,0.0,nan,nan,nan,nan
tenderizer_02_00000251,0.49942203443877553,0.9988440688775511,0.9988440688775511,0.0,nan,nan,nan,nan
cup_05_00000180,0.653828531943645,0.9904536033163265,0.990917695390378,0.26239669421487605,nan,nan,0.708171206225681,nan
knife_02_00000088,0.3307291666666667,0.9921875,0.9921875,0.0,0.0,nan,nan,nan
shovel_01_00000188,0.5482387268655701,0.9918486926020408,0.9918182000040009,0.3602150537634409,nan,nan,nan,0.2926829268292683
bowl_10_00000224,0.863089273349985,0.9950972576530612,0.9950310057163634,nan,nan,nan,0.7311475409836066,nan
saw_02_00000231,0.4022875056522039,0.9834382971938775,0.9833733493397359,0.0,0.2234891676168757,nan,nan,nan
shears_01_00000096,0.4732698131447764,0.9924067283163265,0.9923740517603731,0.4274353876739563,0.0,nan,nan,nan
