method,actual_backbone,n,mIoU,pixel_acc,IoU_background,IoU_grasp,IoU_cut,IoU_scoop,IoU_contain,IoU_support
pi05_siglip,pi05_siglip,73,0.5428930883616642,0.991834495998742,0.991921851885231,0.2950563746747615,0.2593068035943517,0.5445235975066786,0.6368715083798883,0.529678394129074
