id,mIoU,pixel_acc,IoU_background,IoU_grasp,IoU_cut,IoU_scoop,IoU_contain,IoU_support
pot_01_00000228,0.7016288241345081,0.9900350765306123,0.9906356814918189,0.4899817850637523,nan,nan,0.6242690058479532,nan
cup_02_00000241,0.7000103306490678,0.9937220982142857,0.9949045355675501,0.40705882352941175,nan,nan,0.6980676328502415,nan
trowel_04_00000172,0.587549098092826,0.9899752869897959,0.9899111458772089,0.3764705882352941,nan,0.3962655601659751,nan,nan
hammer_03_00000157,0.7623690001584619,0.9909518494897959,0.990857096826164,0.5338809034907598,nan,nan,nan,nan
tenderizer_01_00000114,0.4988341039540816,0.9976682079081632,0.9976682079081632,0.0,nan,nan,nan,nan
shovel_01_00000224,0.5260773359285752,0.9927256058673469,0.9926806769872464,0.0,nan,nan,nan,0.5855513307984791
shears_01_00000150,0.4098721071053087,0.9919483418367347,0.9919351618956362,0.23768115942028986,0.0,nan,nan,nan
scoop_01_00000152,0.5553016905001976,0.9936224489795918,0.9941259303962985,0.0,nan,0.6717791411042945,nan,nan
scissors_08_00000208,0.3317323022959184,0.9951969068877551,0.9951969068877551,0.0,0.0,nan,nan,nan
pot_02_00000017,0.7387746750084562,0.9906329719387755,0.9917224589166159,0.6492411467116358,nan,nan,0.5753604193971167,nan
shovel_01_00000228,0.5328818475858929,0.9924266581632653,0.9923737657541944,0.0,nan,nan,nan,0.6062717770034843
ladle_03_00000178,0.5482891917954221,0.9869060905612245,0.9868109366844662,0.15207373271889402,nan,nan,0.505982905982906,nan
ladle_03_00000085,0.29794689669100133,0.9872448979591837,0.9878769722388656,0.20391061452513967,nan,nan,0.0,0.0
turner_07_00000035,0.6281243194679216,0.9875837053571429,0.9874156667878641,0.24413145539906103,nan,nan,nan,0.6528258362168397
ladle_03_00000146,0.7120358462875652,0.9915497448979592,0.9914405684754521,0.4054669703872437,nan,nan,0.7392,nan
cup_04_00000183,0.774117203831155,0.9921675701530612,0.992749513933895,0.5144927536231884,nan,nan,0.8151093439363817,nan
hammer_02_00000064,0.49515704719387754,0.9903140943877551,0.9903140943877551,0.0,nan,nan,nan,nan
hammer_04_00000136,0.6465014518612112,0.9855508609693877,0.985457536005135,0.30754536771728747,nan,nan,nan,nan
saw_03_00000207,0.48052175881637,0.9713010204081632,0.9708425294105736,0.015594541910331383,0.4551282051282051,nan,nan,nan
mallet_02_00000108,0.49923270089285715,0.9984654017857143,0.9984654017857143,0.0,nan,nan,nan,nan
saw_02_00000160,0.5493387349638346,0.9867067920918368,0.9866346057509268,0.5138121546961326,0.14756944444444445,nan,nan,nan
tenderizer_02_00000259,0.4985451211734694,0.9970902423469388,0.9970902423469388,0.0,nan,nan,nan,nan
tenderizer_02_00000251,0.49942203443877553,0.9988440688775511,0.9988440688775511,0.0,nan,nan,nan,nan
cup_05_00000180,0.6055990276902731,0.9890186543367347,0.9894838437254941,0.2665289256198347,nan,nan,0.5607843137254902,nan
knife_02_00000088,0.3307291666666667,0.9921875,0.9921875,0.0,0.0,nan,nan,nan
shovel_01_00000188,0.42966341067094693,0.9914500956632653,0.9914292564030847,0.0,nan,nan,nan,0.2975609756097561
bowl_10_00000224,0.861976279192821,0.9950573979591837,0.9949908097517624,nan,nan,nan,0.7289617486338797,nan
saw_02_00000231,0.4527824282932284,0.9832389987244898,0.983107361655117,0.0,0.3752399232245681,nan,nan,nan
shears_01_00000096,0.37986827774982324,0.9906329719387755,0.9906206346038715,0.1489841986455982,0.0,nan,nan,nan
shovel_01_00000128,0.4910681792608617,0.9922273596938775,0.992191879554737,0.0,nan,nan,nan,0.4810126582278481
bowl_07_00000009,0.8728334621695298,0.9954559948979592,0.9953931017760805,nan,nan,nan,0.7502738225629791,nan
mallet_04_00000229,0.6272658949542794,0.9876833545918368,0.9876278753178115,0.2669039145907473,nan,nan,nan,nan
scoop_01_00000061,0.4696010202222627,0.9906728316326531,0.99062124248497,0.0,nan,0.41818181818181815,nan,nan
scoop_01_00000236,0.3555664252172274,0.9892578125,0.9892505284990627,0.0,nan,0.0774487471526196,nan,nan
tenderizer_02_00000323,0.49794722576530615,0.9958944515306123,0.9958944515306123,0.0,nan,nan,nan,nan
trowel_01_00000022,0.4555756481927802,0.9830994897959183,0.9830100977720788,0.03836317135549872,nan,0.34535367545076284,nan,nan
shears_02_00000172,0.39080825830786686,0.9908123405612245,0.9907963824392582,0.18162839248434237,0.0,nan,nan,nan
knife_09_00000037,0.472027113783932,0.9919483418367347,0.9919240379810095,0.4241573033707865,0.0,nan,nan,nan
shears_02_00000244,0.459631871135411,0.9939213966836735,0.9942802287908483,0.38461538461538464,0.0,nan,nan,nan
shovel_01_00000052,0.5498385225152443,0.9946986607142857,0.9946692318483337,0.0,nan,nan,nan,0.6548463356973995
bowl_08_00000021,0.8498491697909974,0.9945192920918368,0.9944464639121128,nan,nan,nan,0.7052518756698821,nan
mug_13_00000232,0.6827084843589383,0.9897161989795918,0.989815057580219,0.5109170305676856,nan,nan,0.54739336492891,nan
shovel_02_00000017,0.546260503496728,0.9940011160714286,0.993972767320785,0.0,nan,nan,nan,0.644808743169399
tenderizer_01_00000295,0.49888392857142855,0.9977678571428571,0.9977678571428571,0.0,nan,nan,nan,nan
scoop_02_00000164,0.543106346686172,0.9892777423469388,0.9895984811762805,0.0,nan,0.6397205588822356,nan,nan
