id,mIoU,pixel_acc,IoU_background,IoU_grasp,IoU_cut,IoU_scoop,IoU_contain,IoU_support
shears_01_00000150,0.36748503359804524,0.9904632568359375,0.9904551007941356,0.112,0.0,nan,nan,nan
scoop_01_00000152,0.5440791476601022,0.9931488037109375,0.993793507053533,0.0,nan,0.6384439359267735,nan,nan
scissors_08_00000208,0.3317515055338542,0.9952545166015625,0.9952545166015625,0.0,0.0,nan,nan,nan
pot_02_00000017,0.7145760336989584,0.99005126953125,0.9914032555902115,0.6306306306306306,nan,nan,0.5216942148760331,nan
shovel_01_00000228,0.46169541821496657,0.990386962890625,0.9903494125396364,0.0,nan,nan,nan,0.39473684210526316
ladle_03_00000178,0.6321305333472744,0.9891815185546875,0.9890633676806319,0.18771331058020477,nan,nan,0.7196149217809867,nan
ladle_03_00000085,0.31720713398782363,0.9912109375,0.9912775155431313,0.27755102040816326,nan,0.0,0.0,nan
turner_07_00000035,0.6273459762405093,0.9863128662109375,0.9861317254174397,0.2889908256880734,nan,nan,nan,0.6069153776160146
ladle_03_00000146,0.7022484810366403,0.9910125732421875,0.9908972892776559,0.4065180102915952,nan,nan,0.7093301435406698,nan
cup_04_00000183,0.7403493702033347,0.9917755126953125,0.9932170241827833,0.6002034587995931,nan,nan,0.6276276276276276,nan
hammer_02_00000064,0.5979169275291685,0.98944091796875,0.989411836709713,0.20642201834862386,nan,nan,nan,nan
hammer_04_00000136,0.6427933090021112,0.986053466796875,0.9859697597666743,0.2996168582375479,nan,nan,nan,nan
saw_03_00000207,0.5821754388299407,0.9735870361328125,0.9731248738530329,0.3719247467438495,0.40147669589293955,nan,nan,nan
mallet_02_00000108,0.49927520751953125,0.9985504150390625,0.9985504150390625,0.0,nan,nan,nan,nan
saw_02_00000160,0.4233041342227906,0.9841461181640625,0.9840975878535569,0.096,0.18981481481481483,nan,nan,nan
tenderizer_02_00000259,0.49832916259765625,0.9966583251953125,0.9966583251953125,0.0,nan,nan,nan,nan
tenderizer_02_00000251,0.499420166015625,0.99884033203125,0.99884033203125,0.0,nan,nan,nan,nan
cup_05_00000180,0.6014852967665629,0.9890594482421875,0.9896400972876451,0.2579113924050633,nan,nan,0.5569044006069803,nan
knife_02_00000088,0.3306884765625,0.9920654296875,0.9920654296875,0.0,0.0,nan,nan,nan
shovel_01_00000188,0.4321448742762894,0.9916229248046875,0.9916019090742214,0.0,nan,nan,nan,0.3048327137546468
bowl_10_00000224,0.8451199230429747,0.9943084716796875,0.9942333261185492,nan,nan,nan,0.6960065199674002,nan
saw_02_00000231,0.40438060063497705,0.9828338623046875,0.9827620550694881,0.0,0.23037974683544304,nan,nan,nan
shears_01_00000096,0.35702796456968916,0.989105224609375,0.9891415568350158,0.0819423368740516,0.0,nan,nan,nan
shovel_01_00000128,0.42879483115029154,0.9909515380859375,0.9909299479963292,0.0,nan,nan,nan,0.29545454545454547
bowl_07_00000009,0.8328040060913576,0.9940032958984375,0.9939288141877278,nan,nan,nan,0.6716791979949874,nan
mallet_04_00000229,0.4322695894588247,0.9862060546875,0.9862824525870005,0.3105263157894737,nan,nan,nan,0.0
scoop_01_00000061,0.39403952810991266,0.9883575439453125,0.9883297644539615,0.0,nan,0.1937888198757764,nan,nan
scoop_01_00000236,0.537389791543768,0.991455078125,0.9920756803243442,0.09657320872274143,nan,0.5235204855842185,nan,nan
tenderizer_02_00000323,0.49686431884765625,0.9937286376953125,0.9937286376953125,0.0,nan,nan,nan,nan
trowel_01_00000022,0.6091293780419862,0.9860076904296875,0.9858681748832622,0.4535073409461664,nan,0.38801261829652994,nan,nan
shears_02_00000172,0.3528221658462335,0.991851806640625,0.9919874986594763,0.4193011647254576,0.0,0.0,nan,nan
knife_09_00000037,0.4421960490381866,0.9881744384765625,0.9881266086530212,0.3384615384615385,0.0,nan,nan,nan
shears_02_00000244,0.42890160797725757,0.9890594482421875,0.9894075266344754,0.2972972972972973,0.0,nan,nan,nan
shovel_01_00000052,0.5400025458871548,0.9943695068359375,0.9943391884636036,0.0,nan,nan,nan,0.6256684491978609
bowl_08_00000021,0.7536965220408729,0.9913177490234375,0.9912365814967118,nan,nan,nan,0.516156462585034,nan
mug_13_00000232,0.5665199456029175,0.9886322021484375,0.9887155709767557,0.29760225669957685,nan,nan,0.4132420091324201,nan
shovel_02_00000017,0.31049399730491245,0.9896392822265625,0.9919759892196497,0.25,nan,0.0,nan,0.0
tenderizer_01_00000295,0.49901580810546875,0.9980316162109375,0.9980316162109375,0.0,nan,nan,nan,nan
scoop_02_00000164,0.6048684901357708,0.9901123046875,0.9899916597164303,0.12073490813648294,nan,0.7038789025543992,nan,nan
