id,mIoU,pixel_acc,IoU_background,IoU_grasp,IoU_cut,IoU_scoop,IoU_contain,IoU_support
tenderizer_02_00000323,0.3313576027199074,0.9940728081597222,0.9940728081597222,0.0,nan,0.0,nan,nan
trowel_01_00000022,0.6611123555261087,0.9865993923611112,0.9864161631160332,0.4818976279650437,nan,0.5150232754972492,nan,nan
shears_02_00000172,0.4856641633774043,0.9929945203993056,0.9929696326241714,0.4004777070063694,0.06354515050167224,nan,nan,nan
knife_09_00000037,0.3384509997745522,0.9920315212673612,0.9925064599483204,0.36129753914988816,0.0,0.0,nan,nan
shears_02_00000244,0.3714923233410446,0.9922824435763888,0.9925014081066225,0.03917301414581066,0.08280254777070063,nan,nan,nan
shovel_01_00000052,0.42182232210263404,0.9941609700520834,0.9945012962204939,0.04100227790432802,nan,0.0,nan,0.6517857142857143
bowl_08_00000021,0.4964710309643126,0.99005126953125,0.9899575575027382,0.0,nan,nan,0.49945553539019966,nan
mug_13_00000232,0.6636566027343355,0.9906887478298612,0.9912543436988095,0.48484848484848486,nan,nan,0.514866979655712,nan
shovel_02_00000017,0.3545934605960061,0.9897596571180556,0.9904641724361379,0.0,nan,0.0,nan,0.4279096699478865
tenderizer_01_00000295,0.4989691840277778,0.9979383680555556,0.9979383680555556,0.0,nan,nan,nan,nan
scoop_02_00000164,0.6119684644139419,0.9917873806423612,0.991985868735953,0.10294117647058823,nan,0.7409783480352847,nan,nan
