id,mIoU,pixel_acc,IoU_background,IoU_grasp,IoU_cut,IoU_scoop,IoU_contain,IoU_support
bowl_06_00000013,0.905910617616266,0.9968062420280612,0.9967606466578061,nan,nan,nan,0.815060588574726,nan
scoop_02_00000071,0.7668367658559913,0.9947185905612245,0.9946900676317701,0.48404255319148937,nan,0.8217776767447147,nan,nan
shears_02_00000146,0.5337699770257341,0.9933733258928571,0.99335,0.398368456832087,0.20959147424511546,nan,nan,nan
spoon_08_00000196,0.6293902162430427,0.9940908003826531,0.994061953947599,0.4794745484400657,nan,0.4146341463414634,nan,nan
shovel_02_00000029,0.7078567305911291,0.99560546875,0.9956605157155629,0.38545953360768176,nan,nan,nan,0.7424501424501424
knife_09_00000220,0.7463360363330632,0.9950573979591837,0.9950170034710187,0.6144244105409153,0.6295666949872557,nan,nan,nan
hammer_02_00000113,0.8280545406001134,0.9949178890306123,0.9948669689451621,0.6612421122550648,nan,nan,nan,nan
knife_08_00000003,0.5250637351675991,0.9947883450255102,0.9951276856506841,0.5326251896813353,0.04743833017077799,nan,nan,nan
tenderizer_02_00000179,0.4987643494897959,0.9975286989795918,0.9975286989795918,0.0,nan,nan,nan,nan
bowl_07_00000157,0.9222243824858043,0.9971500318877551,0.9971042226711014,nan,nan,nan,0.847344542300507,nan
bowl_07_00000251,0.9222906754895086,0.9972696109693877,0.9972275905333347,nan,nan,nan,0.8473537604456824,nan
cup_01_00000253,0.8157769976094972,0.9961136798469388,0.9966407577966195,0.7054945054945055,nan,nan,0.7451957295373666,nan
shears_01_00000257,0.658010070580817,0.9951122050382653,0.9950922762132984,0.41131498470948014,0.5676229508196722,nan,nan,nan
cup_03_00000056,0.8233594979285498,0.9965670838647959,0.9970207038398137,0.665973665973666,nan,nan,0.8070841239721696,nan
scoop_02_00000195,0.7129257058266077,0.9937370455994898,0.9938201169330816,0.3313356164383562,nan,0.8136213841083852,nan,nan
tenderizer_02_00000088,0.49831343670280615,0.9966268734056123,0.9966268734056123,0.0,nan,nan,nan,nan
tenderizer_02_00000010,0.5122104404331885,0.9965272241709183,0.9965268780769767,0.02789400278940028,nan,nan,nan,nan
hammer_04_00000060,0.8687356004390461,0.9961635044642857,0.9961208481740278,0.7413503527040645,nan,nan,nan,nan
ladle_02_00000199,0.8103614483953651,0.9954809072066326,0.9954267908374469,0.6746478873239437,nan,nan,0.7610096670247046,nan
knife_07_00000189,0.6807051832797285,0.9934978874362245,0.9934555499748869,0.3564437194127243,0.6922162804515746,nan,nan,nan
hammer_01_00000214,0.7929622285610053,0.9955207669005102,0.9954916552996871,0.5904328018223235,nan,nan,nan,nan
bowl_08_00000050,0.8143788579610727,0.9936025191326531,0.9935304431948727,nan,nan,nan,0.6352272727272728,nan
