id,mIoU,pixel_acc,IoU_background,IoU_grasp,IoU_cut,IoU_scoop,IoU_contain,IoU_support
pot_02_00000064,0.054602475608491054,0.20128148915816327,0.1961027367561915,0.022307165677772706,0.0,nan,0.0,nan
hammer_01_00000203,0.07034875285686576,0.19998604910714285,0.19317216809290033,0.017874090477696933,0.0,nan,nan,nan
shears_01_00000038,0.07027922776256505,0.19990632971938777,0.19358656078314862,0.01725112250454653,0.0,nan,nan,nan
bowl_02_00000059,0.04931320936723929,0.19154077646683673,0.19725283746895717,0.0,0.0,nan,0.0,nan
shears_02_00000172,0.06752789866122845,0.19627909757653061,0.1927189600806108,0.00986473590307456,0.0,nan,nan,nan
hammer_04_00000216,0.0759014381492246,0.20563616071428573,0.1942792166771952,0.03342509777047863,0.0,nan,nan,nan
ladle_04_00000112,0.049698965928898095,0.19402702487244897,0.19296369915271253,0.00583216456287985,0.0,nan,0.0,nan
ladle_03_00000104,0.050307015613249136,0.19585060586734693,0.19378758626252035,0.00744047619047619,0.0,nan,0.0,nan
