id,mIoU,pixel_acc,IoU_background,IoU_grasp,IoU_cut,IoU_scoop,IoU_contain,IoU_support
bowl_10_00000400,0.8398184834424436,0.9940609056122449,0.9939829584460688,nan,nan,nan,0.6856540084388185,nan
shears_01_00000150,0.24769270636075508,0.990593112244898,0.9907708254430203,0.0,0.0,0.0,nan,nan
trowel_05_00000160,0.3472248568083458,0.9915098852040817,0.9915073463447699,0.0,nan,0.05016722408026756,nan,nan
trowel_04_00000054,0.39943439119616003,0.9902543048469388,0.9902352330364631,0.0,nan,0.208067940552017,nan,nan
tenderizer_02_00000292,0.49863480548469385,0.9972696109693877,0.9972696109693877,0.0,nan,nan,nan,nan
tenderizer_02_00000198,0.4987842793367347,0.9975685586734694,0.9975685586734694,0.0,nan,nan,nan,nan
ladle_03_00000178,0.2456785435942527,0.9800701530612245,0.9827141743770108,0.0,nan,0.0,0.0,nan
cup_04_00000067,0.6539814995612206,0.9880819515306123,0.988322610572172,0.43644716692189894,nan,nan,0.5371747211895911,nan
saw_01_00000252,0.5957715176972646,0.9728356186224489,0.9729492466620391,0.30344827586206896,0.5109170305676856,nan,nan,nan
scissors_06_00000007,0.330961681547619,0.9928850446428571,0.9928850446428571,0.0,0.0,nan,nan,nan
tenderizer_01_00000114,0.4988341039540816,0.9976682079081632,0.9976682079081632,0.0,nan,nan,nan,nan
spoon_07_00000055,0.5887062522719183,0.9917490433673469,0.9918036072144288,0.37264150943396224,nan,0.401673640167364,nan,nan
mallet_03_00000086,0.4976084183673469,0.9952168367346939,0.9952168367346939,0.0,nan,nan,nan,nan
shears_01_00000180,0.3308421024659864,0.9925263073979592,0.9925263073979592,0.0,0.0,nan,nan,nan
shovel_01_00000076,0.32988546981292516,0.9896564094387755,0.9896564094387755,0.0,nan,nan,nan,0.0
pot_01_00000042,0.6765399637134145,0.9897361288265306,0.9921882925839505,0.38095238095238093,nan,nan,0.656479217603912,nan
mallet_02_00000008,0.49840561224489793,0.9968112244897959,0.9968112244897959,0.0,nan,nan,nan,nan
mallet_02_00000028,0.4984155771683674,0.9968311543367347,0.9968311543367347,0.0,nan,nan,nan,nan
shovel_02_00000108,0.4793964882183106,0.9913703762755102,0.9913348008805283,0.0,nan,nan,nan,0.44685466377440347
cup_03_00000213,0.602100043489676,0.9917091836734694,0.9924310867513904,0.583732057416268,nan,nan,0.23013698630136986,nan
bowl_02_00000099,0.848361178075064,0.9911112882653061,0.9909176068097585,nan,nan,nan,0.7058047493403694,nan
bowl_09_00000276,0.6709182665646891,0.9900151466836735,0.9899607245912151,nan,nan,nan,0.351875808538163,nan
scissors_06_00000220,0.33128055909863946,0.9938416772959183,0.9938416772959183,0.0,0.0,nan,nan,nan
scoop_01_00000201,0.5136570497817557,0.9938815369897959,0.9939461973299122,0.0,nan,0.5470249520153551,nan,nan
shovel_02_00000169,0.5626684968399518,0.9939014668367347,0.9938623234916559,0.0,nan,nan,nan,0.6941431670281996
shears_01_00000189,0.3311078337585034,0.9933235012755102,0.9933235012755102,0.0,0.0,nan,nan,nan
knife_08_00000016,0.3307291666666667,0.9921875,0.9921875,0.0,0.0,nan,nan,nan
spoon_10_00000280,0.33142006802721086,0.9942602040816326,0.9942602040816326,0.0,nan,0.0,nan,nan
